Time;[11:7];[23:228];[30.5];[31:115];[32:15];[32:24];[32:77];[32:124];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[34.275];[37:11];[37:12];[37:13];[37:14];[37:15];[37:16];[37:27];[37:34]
time;Banddicke;MON Verzinnungsstation Pd;OFI Start;Verzinnungsstation_ Temp. Zinnbad Sollwert;Laufprogramm Istwerte Zug / Abhaspel Istzug absolut [N];Laufprogramm Istwerte Zug / Verzinnung Istzug absolut [N];Laufprogramm Istwerte Abstreifer US / Istposition;Laufprogramm Istwerte Bandgeschwindigkeit / Sollwert [m/min];Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Temperatur unter der Zinnbadrolle 2 (WSP);Reglerausgang Y-Out (WSP);P-Anteil von Y-Out (WSP);I-Anteil von Y-Out (WSP);D-Anteil von Y-Out (WSP);Wirksame Soll-Temperatur (WSP);MON Sicherheit Schallschutzkabine Hubtor geöffnet;DB912_Istwerte\reP-Anteil_YOUT_Wanne;DB912_Istwerte\reI-Anteil_YOUT_Wanne;DB912_Istwerte\reD-Anteil_YOUT_Wanne;DB912_Istwerte\reP-Anteil_YOUT_Rolle;DB912_Istwerte\reI-Anteil_YOUT_Rolle;DB912_Istwerte\reD-Anteil_YOUT_Rolle;DB912_Istwerte\RCV.reV_Ist;DB912_Istwerte\reWirksameSolltemperaturWanneInnen
2304;0,5;181;0;265;2773,88;4808,22;-11,738;60;308,572;263,8;264,79;261,8;29,5762;0,438013;-2,01854;1,00082;265;0;5,58658;24,2372;0;0,459741;-2,01812;1,03319;60;310,613
2305;0,5;187;0;265;2772,49;4799,81;-11,738;60;308,485;263,7;264,756;261,6;30,7937;0,57644;-2,0152;1,12814;265;0;6,49515;24,2986;0;0,57644;-2,0152;1,12814;60;310,85
2306;0,5;197;0;265;2770,74;4790,4;-11,738;60;308,442;263,8;264,725;261,9;31,4733;0,682031;-2,01165;1,1417;265;0;7,0875;24,3783;0;0,698633;-2,011;1,13918;60;311,004
2307;0,5;204;0;265;2775,77;4800;-11,738;60;308,377;263,8;264,703;262,3;31,8589;0,786523;-2,00682;1,07836;265;0;7,61613;24,464;0;0,800562;-2,00608;1,06806;60;311,05
2308;0,5;210;0;265;2773,53;4807,43;-11,738;60;308,333;263,9;264,677;262,8;32,2257;0,875879;-2,00215;1,04982;265;0;7,79502;24,5539;0;0,907129;-2,00048;1,04868;60;311,132
2309;0,5;213;0;265;2768,79;4792,88;-11,738;60;308,29;264,1;264,651;263;32,7705;0,983789;-1,99605;1,04011;265;0;8,19062;24,6345;0;0,996851;-1,99512;1,02787;60;311,22
2310;0,5;218;0;265;2774,42;4789,5;-11,738;60;308,333;264,1;264,64;262,9;32,4147;1,03823;-1,98937;0,813941;265;0;7,43494;24,7269;0;1,03909;-1,9884;0,75922;60;311,055
2311;0,5;218;0;265;2771;4796,81;-11,738;60;308,507;264;264,647;262,9;30,6928;1,01223;-1,9826;0,366638;265;0;5,89777;24,795;0;1,01223;-1,9826;0,366638;60;310,673
2312;0,5;217;0;265;2767,81;4800,1;-11,738;60;308,594;263,9;264,668;262,9;29,1818;0,94082;-1,9771;-0,0564202;265;0;3,91739;24,8535;0;0,928125;-1,97622;-0,113524;60;310,1
2313;0,5;207;0;265;2766,96;4798,04;-11,738;60;308,681;263,9;264,687;263,3;27,483;0,853052;-1,97122;-0,374405;265;0;2,4574;24,8906;0;0,842798;-1,97042;-0,396756;60;309,7
2314;0,5;193;0;265;2764,77;4783,77;-11,738;60;308,702;264,3;264,702;263,7;26,9116;0,792139;-1,96584;-0,451755;265;0;1,99918;24,9125;0;0,792139;-1,96584;-0,451755;60;309,569
2315;0,5;186;0;265;2770,61;4788,72;-11,738;60;308,724;264,5;264,706;263,6;27,0578;0,776636;-1,96144;-0,346147;265;0;2,21204;24,9348;0;0,776758;-1,96071;-0,320536;60;309,661
2316;0,5;183;0;265;2779,48;4807,82;-11,738;60;308,854;264,5;264,699;263;27,4273;0,797022;-1,95629;-0,120427;265;0;2,57523;24,9616;0;0,803125;-1,95554;-0,082307;60;309,913
2317;0,5;183;0;265;2776,97;4800,94;-11,738;60;308,898;264,1;264,684;262,6;28,4329;0,86416;-1,95086;0,197069;265;0;3,44105;24,9919;0;0,86416;-1,95086;0,197069;60;310,245
2318;0,5;184;0;265;2778,11;4793,25;-11,738;60;308,941;263,9;264,668;262,4;29,204;0,927271;-1,94581;0,375372;265;0;4,22437;25,0376;0;0,934595;-1,94494;0,383534;60;310,549
2319;0,5;190;0;265;2773,81;4796,05;-11,738;60;308,811;264,2;264,662;262,6;29,3147;0,952173;-1,93962;0,310077;265;0;4,5124;25,088;0;0,95144;-1,93872;0,284132;60;310,515
2320;0,5;196;0;265;2770;4803,95;-11,738;60;308,876;264,3;264,668;262,7;28,9403;0,93374;-1,9343;0,119682;265;0;3,7613;25,1346;0;0,920313;-1,93256;0,0406308;60;310,265
2321;0,5;196;0;265;2773,49;4807,34;-11,738;60;308,811;264,3;264,681;263;28,2525;0,877588;-1,92834;-0,152576;265;0;2,99958;25,1684;0;0,867212;-1,92752;-0,191551;60;309,989
2322;0,5;195;0;265;2771,92;4794,77;-11,738;60;308,832;265,1;264,7;263,4;27,2474;0,799951;-1,92283;-0,395577;265;0;1,98911;25,1969;0;0,787866;-1,92208;-0,425222;60;309,674
2323;0,5;189;0;265;2775,87;4791,81;-11,738;60;308,876;265,3;264,721;263,7;26,4606;0,72854;-1,91853;-0,539462;265;0;1,16083;25,2121;0;0,716821;-1,91785;-0,556941;60;309,463
2324;0,5;183;0;265;2781,12;4806,44;-11,738;60;308,854;265,1;264,737;263,9;26,0389;0,652124;-1,91401;-0,612781;265;0;0,79032;25,2227;0;0,642847;-1,9134;-0,613194;60;309,318
2325;0,5;179;0;265;2776,62;4807,46;-11,738;60;308,854;264,7;264,753;264;25,8723;0,588525;-1,90994;-0,609465;265;0;0,556586;25,2302;0;0,579614;-1,90939;-0,608353;60;309,261
2326;0,5;174;0;265;2775;4792,32;-11,738;60;308,876;264,4;264,768;263,9;25,6879;0,535791;-1,90678;-0,600642;265;0;0,434363;25,2351;0;0,527124;-1,90628;-0,598991;60;309,221
2327;0,5;174;0;265;2776,93;4795,35;-11,738;60;308,854;264,1;264,78;263,8;25,6295;0,478174;-1,90346;-0,577306;265;0;0,276343;25,2395;0;0,471826;-1,90301;-0,566164;60;309,19
2328;0,5;174;0;265;2773,15;4802,56;-11,738;60;308,854;263,9;264,788;263,5;25,8484;0,446069;-1,90045;-0,45965;265;0;0,607123;25,245;0;0,443872;-1,90003;-0,437011;60;309,278
2329;0,5;174;0;265;2777,04;4807,21;-11,738;60;308,811;264;264,789;263,3;26,4175;0,442773;-1,89796;-0,302363;265;0;1,27189;25,2537;0;0,444604;-1,89754;-0,271681;60;309,435
2330;0,5;174;0;265;2781,46;4801,72;-11,738;60;308,832;264,5;264,786;263,2;26,9778;0,455591;-1,89501;-0,128944;265;0;2,0348;25,2722;0;0,457422;-1,89458;-0,110798;60;309,624
2331;0,5;177;0;265;2785,25;4790,96;-11,738;60;308,702;265,1;264,783;263,3;27,7623;0,467676;-1,89198;-0,0293319;265;0;2,50904;25,2973;0;0,471338;-1,89154;-0,00956288;60;309,739
2332;0,5;180;0;265;2790,95;4803,46;-11,738;60;308,681;265,5;264,775;263,3;28,3626;0,500757;-1,88882;0,114527;265;0;3,17966;25,3301;0;0,50625;-1,88834;0,132721;60;309,919
2333;0,5;183;0;265;2787,44;4811,9;-11,738;60;308,615;265,3;264,768;263,3;28,9188;0,527246;-1,88592;0,176972;265;0;3,58533;25,363;0;0,528711;-1,88542;0,171239;60;310,011
2334;0,5;188;0;265;2780,33;4796,77;-11,738;60;308,637;264,9;264,767;263,3;28,7895;0,530664;-1,88243;0,114133;265;0;3,35242;25,4039;0;0,527979;-1,88194;0,0929396;60;309,955
2335;0,5;191;0;265;2783,56;4792,16;-11,738;60;308,572;264,7;264,774;263,3;28,6085;0,508936;-1,8795;-0,0174835;265;0;3,09644;25,4365;0;0,504297;-1,87902;-0,0385747;60;309,804
2336;0,5;191;0;265;2783,6;4801,1;-11,738;60;308,55;264,5;264,785;263,2;28,0946;0,465723;-1,8763;-0,179812;265;0;2,55454;25,4697;0;0,459375;-1,87586;-0,197404;60;309,602
2337;0,5;191;0;265;2784,24;4808,65;-11,738;60;308,529;264,4;264,794;262,9;27,7494;0,422021;-1,87339;-0,276114;265;0;2,0131;25,4967;0;0,415918;-1,87299;-0,285569;60;309,465
2338;0,5;188;0;265;2789,92;4805,09;-11,738;60;308,485;264,5;264,806;262,5;27,5243;0,374048;-1,87077;-0,349442;265;0;2,00861;25,5157;0;0,374048;-1,87077;-0,349442;60;309,355
2339;0,5;189;0;265;2790,75;4794,21;-11,738;60;308,572;265,3;264,814;262,6;27,2693;0,345117;-1,86876;-0,336485;265;0;1,68021;25,5361;0;0,343408;-1,86844;-0,320397;60;309,332
2340;0,5;187;0;265;2790,12;4795,92;-11,738;60;308,485;266,1;264,814;262,5;27,8087;0,343042;-1,86652;-0,20179;265;0;2,34516;25,5586;0;0,345361;-1,8662;-0,176025;60;309,467
2341;0,5;187;0;265;2790,68;4811,57;-11,738;60;308,485;266,2;264,81;262,3;28,3654;0,359277;-1,86421;-0,0561634;265;0;2,83771;25,5896;0;0,361475;-1,86388;-0,0561634;60;309,631
2342;0,5;187;0;265;2780,6;4802,9;-11,738;60;308,464;266,1;264,803;262,2;28,9403;0,386377;-1,86177;0,0738378;265;0;3,32047;25,6199;0;0,386377;-1,86177;0,0738378;60;309,77
2343;0,5;189;0;265;2779,97;4788,97;-11,738;60;308,377;265,7;264,798;262,5;29,5128;0,406641;-1,85954;0,126279;265;0;3,86667;25,6628;0;0,408716;-1,85915;0,127151;60;309,866
2344;0,5;195;0;265;2785,73;4799,61;-11,738;60;308,42;265,8;264,797;262,9;29,382;0,412134;-1,85684;0,0923883;265;0;3,6594;25,706;0;0,410059;-1,85645;0,0757087;60;309,84
2345;0,5;196;0;265;2782,4;4806,22;-11,738;60;308,333;265,5;264,802;263,1;28,9907;0,395898;-1,85456;-0,00889301;265;0;3,57407;25,7413;0;0,39187;-1,85419;-0,0276637;60;309,725
2346;0,5;197;0;265;2785,67;4810,42;-11,738;60;308,485;265;264,811;263,2;28,4509;0,360254;-1,85207;-0,147109;265;0;2,60425;25,7776;0;0,354395;-1,85173;-0,164713;60;309,553
2347;0,5;196;0;265;2783,29;4797,53;-11,738;60;308,464;264,7;264,823;263,1;27,9694;0,306543;-1,84987;-0,299219;265;0;2,16691;25,8025;0;0,306543;-1,84987;-0,299219;60;309,386
2348;0,5;191;0;265;2777,59;4789,21;-11,738;60;308,442;264,6;264,839;262,9;27,8239;0,249902;-1,8483;-0,418628;265;0;1,6002;25,8274;0;0,2427;-1,84807;-0,423075;60;309,175
2349;0,5;188;0;265;2775,93;4801,97;-11,738;60;308,247;264,6;264,839;262,8;28,3542;0,243555;-1,84673;-0,257029;265;0;2,65653;25,8513;0;0,248315;-1,8465;-0,215506;60;309,332
2350;0,5;188;0;265;2771,07;4809,6;-11,738;60;308,16;264,7;264,826;263,2;29,7387;0,294458;-1,84499;0,0520458;265;0;3,85477;25,8839;0;0,294458;-1,84499;0,0520458;60;309,645
2351;0,5;191;0;265;2765,89;4793,66;-11,738;60;308,095;264,8;264,815;263,5;30,7005;0,340967;-1,84319;0,217707;265;0;4,83933;25,9349;0;0,347192;-1,84287;0,231972;60;309,908
2352;0,5;197;0;265;2770,76;4791,09;-11,738;60;307,812;264,9;264,804;263,6;32,0008;0,384058;-1,84081;0,296225;265;0;6,05771;25,9985;0;0,390039;-1,84045;0,303638;60;310,032
2353;0,5;204;0;265;2774,28;4804,87;-11,738;60;307,856;265,2;264,788;263,1;32,0377;0,435937;-1,83852;0,401787;265;0;6,40671;26,0579;0;0,449731;-1,8381;0,439219;60;310,191
2354;0,5;213;0;265;2775,06;4805,84;-11,738;60;307,791;265,5;264,753;262,6;34,1779;0,588647;-1,83523;0,855463;265;0;8,43104;26,1408;0;0,621729;-1,83467;0,953049;60;310,801
2355;0,5;217;0;265;2780,12;4803,52;-11,738;60;307,899;265,6;264,687;262,5;36,8094;0,850244;-1,83053;1,52843;265;0;10,8583;26,2547;0;0,885889;-1,82971;1,58972;60;311,74
2356;0,5;236;0;265;2773,49;4791,95;-11,738;60;307,878;265,4;264,633;262,5;38,4569;1,04202;-1,82517;1,73696;265;0;12,4286;26,3906;0;1,09341;-1,82317;1,73327;60;312,177
2357;0,5;247;0;265;2774,45;4799,81;-11,738;60;307,943;265,4;264,605;262,7;38,48;1,18093;-1,81782;1,55036;265;0;11,8891;26,5148;0;1,19302;-1,81671;1,49652;60;312,106
2358;0,5;258;0;265;2773,93;4813,08;-11,738;60;307,943;266,1;264,591;262,8;37,6144;1,23647;-1,80986;1,12345;265;0;10,4734;26,6469;0;1,24038;-1,8087;1,06107;60;311,742
2359;0,5;259;0;265;2767,27;4799,04;-11,738;60;308,03;265,8;264,589;262,5;36,3589;1,24514;-1,80287;0,745934;265;0;9,45286;26,7466;0;1,2449;-1,8017;0,690835;60;311,38
2360;0,5;250;0;265;2772,86;4792,92;-11,738;60;308,29;265,1;264,592;262,4;34,5404;1,23196;-1,79473;0,388436;265;0;7,45371;26,8432;0;1,22988;-1,79358;0,350355;60;311,018
2361;0,5;243;0;265;2778,35;4802,6;-11,738;60;308,377;264,5;264,593;262,4;33,7715;1,2272;-1,78667;0,21393;265;0;6,41935;26,9238;0;1,22708;-1,78552;0,197878;60;310,847
2362;0,5;233;0;265;2777,59;4807,39;-11,738;60;308,789;264;264,592;262,5;32,6799;1,22842;-1,77977;0,142842;265;0;5,38407;26,9837;0;1,23025;-1,77862;0,14134;60;310,784
2363;0,5;228;0;265;2777,66;4803,62;-11,738;60;308,876;263,9;264,588;262,7;32,2902;1,24917;-1,77165;0,168586;265;0;5,35267;27,0459;0;1,25295;-1,77048;0,174636;60;310,838
2364;0,5;224;0;265;2774,13;4792,46;-11,738;60;309,115;264,5;264,584;263;31,7142;1,26504;-1,76339;0,158369;265;0;4,6131;27,1048;0;1,26663;-1,76221;0,154568;60;310,852
2365;0,5;221;0;265;2769,54;4790,95;-11,738;60;309,288;265,3;264,578;263,2;31,2627;1,28286;-1,75623;0,175181;265;0;4,2176;27,1479;0;1,28652;-1,75503;0,180166;60;310,894
2366;0,5;218;0;265;2771,95;4807;-11,738;60;309,397;265,5;264,575;263,4;31,3293;1,29946;-1,74775;0,164536;265;0;3,93543;27,1976;0;1,29897;-1,74653;0,150289;60;310,909
2367;0,5;218;0;265;2765,6;4804,5;-11,738;60;309,505;265,4;264,579;263,6;30,4808;1,28213;-1,73926;0,0239958;265;0;3,16172;27,2384;0;1,27773;-1,73806;0,00108236;60;310,759
2368;0,5;211;0;265;2765,88;4787,37;-11,738;60;309,549;265,1;264,591;263,7;29,7041;1,23574;-1,73098;-0,172492;265;0;2,0022;27,2696;0;1,22561;-1,72982;-0,208851;60;310,525
2369;0,5;206;0;265;2776,81;4794,99;-11,738;60;309,766;265;264,608;263,9;28,2592;1,16763;-1,72421;-0,386352;265;0;0,851111;27,2832;0;1,15579;-1,72312;-0,415487;60;310,249
2370;0,5;197;0;265;2775,98;4803,03;-11,738;60;309,787;265,1;264,627;264,1;27,4917;1,09011;-1,71681;-0,52669;265;0;0,154669;27,2866;0;1,08474;-1,71579;-0,5145;60;310,039
2371;0,5;190;0;265;2777,86;4803,03;-11,738;60;309,918;265,1;264,624;264,1;27,712;1,1022;-1,70969;-0,241126;265;0;0,423834;27,2881;0;1,1022;-1,70969;-0,241126;60;310,259
2372;0,5;187;0;265;2777,87;4797,03;-11,738;60;309,896;265,4;264,601;264;29,316;1,18228;-1,70328;0,172257;265;0;2,24299;27,3027;0;1,19644;-1,70217;0,228046;60;310,844
2373;0,5;189;0;265;2773,74;4788,11;-11,738;60;309,983;265,5;264,58;263,6;30,4068;1,27969;-1,6952;0,480299;265;0;3,15806;27,3341;0;1,29336;-1,69399;0,511467;60;311,257
2374;0,5;197;0;265;2778,82;4804,86;-11,738;60;310,026;265,5;264,557;263,3;31,1819;1,3738;-1,68649;0,649684;265;0;3,81266;27,3692;0;1,3738;-1,68649;0,649684;60;311,497
2375;0,5;202;0;265;2776,41;4812,32;-11,738;60;310,048;265,5;264,534;263,2;32,0029;1,45181;-1,67854;0,728004;265;0;4,33744;27,4195;0;1,46255;-1,67718;0,727147;60;311,694
2376;0,5;209;0;265;2771,79;4797,24;-11,738;60;310,048;265,4;264,522;263,1;31,8303;1,51187;-1,6688;0,658086;265;0;4,33707;27,4712;0;1,51626;-1,66738;0,631693;60;311,693
2377;0,5;212;0;265;2780,08;4793,96;-11,738;60;309,896;265,4;264,52;263,2;31,7585;1,52078;-1,65882;0,41567;265;0;4,24451;27,514;0;1,52078;-1,65882;0,41567;60;311,511
2378;0,5;212;0;265;2783,7;4804,27;-11,738;60;310,048;265,8;264,528;263,3;30,3993;1,48989;-1,64893;0,120666;265;0;2,84458;27,5548;0;1,48989;-1,64893;0,120666;60;311,196
2379;0,5;209;0;265;2782,07;4809,21;-11,738;60;309,918;265,9;264,54;263,2;29,6345;1,44583;-1,64067;-0,100333;265;0;2,33875;27,5838;0;1,43862;-1,63932;-0,127789;60;310,897
2380;0,5;204;0;265;2780,39;4804,56;-11,738;60;310,004;265,4;264,547;263;29,3706;1,41396;-1,63132;-0,173182;265;0;1,79209;27,6055;0;1,41287;-1,62999;-0,165957;60;310,802
2381;0,5;201;0;265;2775,31;4795,69;-11,738;60;310,113;264,8;264,55;262,9;29,1193;1,40176;-1,62339;-0,162065;265;0;1,6825;27,6222;0;1,39675;-1,62208;-0,174469;60;310,809
2382;0,5;201;0;265;2771,48;4795,09;-11,738;60;310,069;264,3;264,565;263,2;28,8447;1,35122;-1,61433;-0,299961;265;0;1,07926;27,6394;0;1,34048;-1,61307;-0,330047;60;310,629
2383;0,5;201;0;265;2774,71;4813,94;-11,738;60;310,091;264,2;264,586;263,3;27,7921;1,25515;-1,60576;-0,557721;265;0;0,148352;27,6438;0;1,25515;-1,60576;-0,557721;60;310,341
2384;0,5;191;0;265;2770,27;4805,41;-11,738;60;310,2;264,2;264,616;263,7;27,6439;1,15457;-1,59898;-0,762845;265;0;-0,0438904;27,6439;0;1,13674;-1,5979;-0,79359;60;309,985
2385;0,5;187;0;265;2773,81;4790,13;-11,738;60;310,265;264,1;264,642;264;26,6537;1,03152;-1,59181;-0,929332;265;0;-1,08631;27,6363;0;1,01431;-1,59085;-0,9451;60;309,703
2386;0,5;183;0;265;2782,27;4799,89;-11,738;60;310,2;264,4;264,672;264,3;26,5609;0,929468;-1,58629;-1,00308;265;0;-1,40189;27,6243;0;0,912744;-1,58543;-1,01117;60;309,532
2387;0,5;182;0;265;2781,96;4806,61;-11,738;60;310,069;264,5;264,699;264,4;26,2233;0,804224;-1,57981;-1,01597;265;0;-1,38505;27,6083;0;0,804224;-1,57981;-1,01597;60;309,408
2388;0,5;176;0;265;2782,99;4808,14;-11,738;60;309,983;264,3;264,716;264,4;26,5038;0,737085;-1,5755;-0,911097;265;0;-1,01966;27,5938;0;0,731348;-1,57481;-0,872884;60;309,443
2389;0,5;176;0;265;2781,64;4797,6;-11,738;60;309,961;263,9;264,72;264,3;27,2841;0,721094;-1,57141;-0,641298;265;0;-0,180853;27,587;0;0,719507;-1,57073;-0,602587;60;309,701
2390;0,5;178;0;265;2774,49;4788,32;-11,738;60;309,852;263,7;264,724;264,1;27,5857;0,704004;-1,56672;-0,450642;265;0;0;27,5857;0;0,698389;-1,56606;-0,445127;60;309,879
2391;0,5;181;0;265;2778,41;4804,73;-11,738;60;309,787;263,8;264,743;263,8;27,5857;0,626245;-1,5623;-0,583756;265;0;0;27,5857;0;0,607202;-1,56173;-0,63333;60;309,672
2392;0,5;182;0;265;2779,57;4812,75;-11,738;60;309,744;264;264,784;263,4;26,7968;0,489038;-1,55914;-0,932068;265;0;-1,12513;27,5798;0;0,436182;-1,55828;-1,04768;60;309,104
2393;0,5;181;0;265;2773,41;4793,69;-11,738;60;309,549;263,9;264,822;263,4;25,7834;0,310449;-1,55653;-1,24199;265;0;-1,6728;27,5649;0;0,28689;-1,55625;-1,26575;60;308,704
2394;0,5;174;0;265;2780,07;4790,22;-11,738;60;309,462;263,9;264,853;263,5;25,5673;0,187524;-1,55495;-1,19697;265;0;-1,77167;27,5421;0;0,180566;-1,55478;-1,14398;60;308,628
2395;0,5;174;0;265;2781,59;4802,05;-11,738;60;309,44;264,1;264,854;263,5;26,6453;0,178247;-1,55396;-0,79016;265;0;-0,314703;27,5285;0;0,190454;-1,55361;-0,623006;60;309,114
2396;0,5;174;0;265;2781,27;4804,8;-11,738;60;309,353;264,4;264,842;263,5;27,5281;0,231226;-1,55263;-0,256246;265;0;0,183966;27,5282;0;0,240137;-1,55241;-0,194777;60;309,615
2397;0,5;179;0;265;2780,94;4803,69;-11,738;60;309,245;264,4;264,825;263,3;29,1882;0,298242;-1,5509;0,112255;265;0;1,69092;27,5394;0;0,306787;-1,55062;0,14532;60;310,052
2398;0,5;187;0;265;2773,1;4791,77;-11,738;60;309,201;264,4;264,811;263,2;30,1595;0,357202;-1,54875;0,295467;265;0;2,59821;27,5613;0;0,357202;-1,54875;0,295467;60;310,267
2399;0,5;192;0;265;2772,22;4796,21;-11,738;60;309,136;264,4;264,795;263,1;30,7351;0,410059;-1,5466;0,403429;265;0;3,36854;27,595;0;0,419946;-1,54621;0,421917;60;310,459
2400;0,5;201;0;265;2773,34;4811,58;-11,738;60;309,049;264,4;264,761;262,3;32,6295;0,554102;-1,54353;0,829557;265;0;5,34864;27,6438;0;0,58523;-1,543;0,919603;60;311,032
2401;0,5;207;0;265;2768,42;4801,12;-11,738;60;309,049;264,5;264,699;261,3;34,8954;0,764673;-1,53985;1,38415;265;0;7,65522;27,7085;0;0,802881;-1,53911;1,46822;60;311,801
2402;0,5;222;0;265;2771,74;4791,25;-11,738;60;308,984;264,8;264,646;260,8;37,4627;1,01602;-1,53397;1,78675;265;0;9,76496;27,8124;0;1,04495;-1,53301;1,79702;60;312,461
2403;0,5;234;0;265;2782,63;4798,54;-11,738;60;309,006;265,2;264,606;260,6;37,8725;1,17556;-1,52672;1,65739;265;0;9,87729;27,9293;0;1,18972;-1,52561;1,60582;60;312,499
2404;0,5;248;0;265;2781,71;4802,75;-11,738;60;309,028;265,5;264,593;261,1;37,1687;1,22537;-1,51993;1,24654;265;0;8,74936;28,0235;0;1,2272;-1,51878;1,16525;60;312,144
2405;0,5;249;0;265;2780,53;4800,25;-11,738;60;309,049;265,4;264,594;261,3;35,4937;1,22646;-1,51187;0,736944;265;0;7,1829;28,1156;0;1,22439;-1,51072;0,67367;60;311,644
2406;0,5;247;0;265;2777,19;4791,83;-11,738;60;309,18;265,2;264,589;261,3;34,3676;1,24355;-1,50382;0,519108;265;0;6,21427;28,1911;0;1,25332;-1,50265;0,528646;60;311,451
2407;0,5;239;0;265;2772,01;4785,58;-11,738;60;309,332;264,7;264,569;261,5;34,4928;1,32253;-1,4954;0,615442;265;0;6,11439;28,2641;0;1,33193;-1,49416;0,616251;60;311,635
2408;0,5;236;0;265;2781,18;4804,51;-11,738;60;309,462;264,2;264,554;261,7;34,3959;1,37612;-1,48781;0,606251;265;0;6,07511;28,3246;0;1,3832;-1,48651;0,596547;60;311,687
2409;0,5;236;0;265;2775,8;4806,79;-11,738;60;309,592;264;264,544;262;34,0629;1,42483;-1,47862;0,54772;265;0;5,61744;28,3928;0;1,42971;-1,47728;0,531657;60;311,686
2410;0,5;235;0;265;2773,73;4786,94;-11,738;60;309,744;263,9;264,535;262,3;33,5429;1,45364;-1,47052;0,465062;265;0;5,08954;28,4457;0;1,4584;-1,46915;0,454386;60;311,64
2411;0,5;231;0;265;2785,86;4793,85;-11,738;60;309,918;263,9;264,526;262,1;33,1676;1,49001;-1,46087;0,419328;265;0;4,56971;28,5019;0;1,49648;-1,45947;0,420194;60;311,641
2412;0,5;225;0;265;2785,78;4799,29;-11,738;60;309,961;263,9;264,516;261,7;33,1355;1,53481;-1,45094;0,422116;265;0;4,54682;28,5548;0;1,54104;-1,4495;0,421604;60;311,698
2413;0,5;223;0;265;2787,2;4802,84;-11,738;60;310,091;264;264,508;261,8;32,8208;1,56826;-1,44075;0,376851;265;0;4,223;28,5978;0;1,56826;-1,44075;0,376851;60;311,699
2414;0,5;223;0;265;2786,75;4799,48;-11,738;60;310,243;264,2;264,506;261,9;32,1995;1,57729;-1,4319;0,274062;265;0;3,50596;28,6421;0;1,57742;-1,43042;0,254839;60;311,612
2415;0,5;223;0;265;2778,26;4785,17;-11,738;60;310,352;264,8;264,509;262;31,4082;1,56252;-1,42158;0,100062;265;0;2,64509;28,6782;0;1,55874;-1,42012;0,0745917;60;311,433
2416;0,5;217;0;265;2778,48;4796,28;-11,738;60;310,395;265,6;264,519;262,3;30,6375;1,52432;-1,41145;-0,0909185;265;0;1,93656;28,701;0;1,52432;-1,41145;-0,0909185;60;311,24
2417;0,5;213;0;265;2776,72;4807,7;-11,738;60;310,438;265,8;264,532;262,7;29,6414;1,47927;-1,403;-0,239225;265;0;1,17274;28,7175;0;1,47195;-1,40162;-0,257229;60;311,029
2418;0,5;204;0;265;2768,83;4795,73;-11,738;60;310,569;265,4;264,546;262,9;28,9718;1,41616;-1,39349;-0,38844;265;0;0,173712;28,7231;0;1,40701;-1,39217;-0,404481;60;310,826
2419;0,5;201;0;265;2775,18;4789,22;-11,738;60;310,547;265,1;264,559;262,8;28,7236;1,3655;-1,38439;-0,419235;265;0;0,0218262;28,7236;0;1,3666;-1,38311;-0,383634;60;310,754
2420;0,5;196;0;265;2782,11;4798,67;-11,738;60;310,59;265;264,548;262,6;29,6313;1,40676;-1,37531;-0,0815684;265;0;0,903204;28,7281;0;1,40676;-1,37531;-0,0815684;60;311,091
2421;0,5;196;0;265;2783,77;4802,44;-11,738;60;310,655;264,9;264,54;262;30,0992;1,43606;-1,3673;0,0611156;265;0;1,40034;28,7431;0;1,43887;-1,36595;0,0702283;60;311,322
2422;0,5;196;0;265;2789,25;4804,26;-11,738;60;310,655;264,9;264,537;261,7;30,3084;1,45352;-1,35783;0,106641;265;0;1,55002;28,7584;0;1,45352;-1,35783;0,106641;60;311,372
2423;0,5;196;0;265;2783,51;4793,26;-11,738;60;310,547;264,9;264,511;261,3;31,9335;1,55715;-1,34801;0,484203;265;0;3,14844;28,785;0;1,55715;-1,34801;0,484203;60;311,796
2424;0,5;204;0;265;2780,62;4788,94;-11,738;60;310,59;264,7;264,472;261,5;33,4505;1,69094;-1,33887;0,845298;265;0;4,79804;28,8327;0;1,71047;-1,33727;0,878319;60;312,39
2425;0,5;213;0;265;2785,07;4809,07;-11,738;60;310,547;264,8;264,453;261,9;34,2355;1,78091;-1,32907;0,891072;265;0;5,36484;28,8849;0;1,78994;-1,3274;0,870192;60;312,535
2426;0,5;224;0;265;2775,42;4803,25;-11,738;60;310,569;264,9;264,451;262,3;33,5403;1,79592;-1,31729;0,570868;265;0;4,41956;28,9431;0;1,79104;-1,3156;0,506069;60;312,242
2427;0,5;225;0;265;2772,96;4790,49;-11,738;60;310,525;264,9;264,464;262,6;32,3321;1,74575;-1,30564;0,133629;265;0;2,99225;28,9867;0;1,73501;-1,30401;0,0721989;60;311,766
2428;0,5;222;0;265;2780,5;4794,08;-11,738;60;310,59;264,6;264,483;263;31,0062;1,67996;-1,296;-0,181134;265;0;1,81434;29,0107;0;1,6675;-1,29443;-0,228046;60;311,395
